'byung ba chen po bzhi|<term> four great elements (Skt: caturmahābhūta, mahābhūta): \n1) Earth, water, fire, and wind.\n2) The four “main” or “great” outerelementsof earth, water, fire, air, and (when there is a fifth) space.\n3) The four “main” or “great” outer elements of earth, water, fire, and air.\n\n(Original glossary entry: https://84000.co/glossary/entity-34818.html)\n\nSynonyms: {'byung chen bzhi}, {'byung po chen po bzhi}, {chen po bzhi}
'byung ba chen po bzhi|<term> elements (Skt: dhātu): \n1) In the context of Buddhist philosophy, one way to describe experience in terms of eighteen elements (eye, form, and eye consciousness; ear, sound, and ear consciousness; nose, smell, and nose consciousness; tongue, taste, and tongue consciousness; body, touch, and body consciousness; and mind, mental phenomena, and mind consciousness).\n2) This also refers to the elements of the world, which can be enumerated as four, five, or six. The four elements are earth, water, fire, and air. A fifth, space, is often added, and the sixth is consciousness.\n\n(Original glossary entry: https://84000.co/glossary/entity-35346.html)\n\nSynonyms: {'byung ba chen po}, {dbyings}, {khams}
'byung ba chen po|<place> Mahāsaṃbhava (Skt: mahāsaṃbhava): A town in the south of India. (Original glossary entry: https://84000.co/glossary/entity-15315.html)
'byung ba chen po|<term> element (Skt: dhātu, mahābhūta): \n1) In the context of Buddhist philosophy, one way to describe experience in terms of eighteen elements (eye, form, and eye consciousness; ear, sound, and ear consciousness; nose, smell, and nose consciousness; tongue, taste, and tongue consciousness; body, touch, and body consciousness; and mind, mental phenomena, and mind consciousness).\n2) This also refers to the elements of the world, which can be enumerated as four, five, or six. The four elements are earth, water, fire, and air. A fifth, space, is often added, and the sixth is consciousness.\n\n(Original glossary entry: https://84000.co/glossary/entity-35346.html)\n\nSynonyms: {'byung ba chen po bzhi}, {dbyings}, {khams}
'byung ba chen po|<term> great element, great elements, major elements (Skt: mahābhūta): \n1) The four great or gross elements are earth, water, fire, and air.\n2) The four great elementsof earth, water, heat, and wind do not refer to the coarse entities by the samename, but rather to minimal entities characterized by specific features (such as “hardness” for the earthelement) and specific functions (such as “supporting” for the earthelement). These elementsare usually believed to be in principle invisible; all primaryrūpa(“form/materiality”) is in principle invisible, while visibility is a type of secondary rūpa, which depends on the four great elementsbut is not to be confused with them.\n3) The four greatelementsare earth, water, fire, and wind. They are called “great” because they are found in the external world as well as inside the bodies of beings.\n4) The four major elementshere are air, fire, water, and earth. The fifth element of space is often added to this list.\n5) The four elements composing the physical world: earth, water, fire, and air.\n\n(Original glossary entry: https://84000.co/glossary/entity-36786.html)\n\nSynonym: {'byung po chen po}
'byung ba pa|<person> Bhūtika (Skt: bhūtika): One of the rāśis. (Original glossary entry: https://84000.co/glossary/entity-11227.html)
'byung ba rlung gi yi ge|<term> wind element syllable: A phrase describing a mantra syllable in the “selection of mantra syllables” (Tib. sngags btu ba; Skt. mantroddhāra) instructions in The Tantra of Great Gaṇapati. (Original glossary entry: https://84000.co/glossary/entity-44384.html)
'byung ba'i dpal|<person> Glorious Source: A great bodhisattva. (Original glossary entry: https://84000.co/glossary/entity-42113.html)
'byung ba'i nang spyod|<person> Bhūtāntaścara (Skt: bhūtāntaścara): Avidyārāja from the personal retinue of Vajrapāṇi. (Original glossary entry: https://84000.co/glossary/entity-11224.html)
'byung ba'i phung po|<person> Bhūtarāśi (Skt: bhūtarāśi): One of the uṣṇīṣa kings attending the delivery of the MMK. (Original glossary entry: https://84000.co/glossary/entity-11225.html)
'byung bar byed|<person> Āyatī (Skt: āyatī): A yakṣa general. (Original glossary entry: https://84000.co/glossary/entity-43082.html)
'byung bar dmigs pa|<person> Apprehending Origination: The name of a monk in the lineage of the buddha Mahāvyūha and the name of the order founded by that monk after Mahāvyūha entered parinirvāṇa. (Original glossary entry: https://84000.co/glossary/entity-40482.html)
'byung ba|<place> Saṃbhavā (Skt: saṃbhavā): A realm in the distant past. (Original glossary entry: https://84000.co/glossary/entity-9504.html)
'byung ba|<term> element (Skt: bhūta): The four elements of material reality: air, fire, earth, and water. (Original glossary entry: https://84000.co/glossary/entity-2760.html)
'byung bo|<person> Element-C (Marked Mode) (Skt: dhātu): Name of a God. (Original glossary entry: https://84000.co/glossary/entity-33697.html)
'byung chen bzhi|<term> four great elements (Skt: caturmahābhūta): The four main outer elements of earth, water, fire, and air. (Original glossary entry: https://84000.co/glossary/entity-34818.html)\n\nSynonyms: {'byung ba chen po bzhi}, {'byung po chen po bzhi}, {chen po bzhi}
'byung dka'|<person> Durabhisambhava (Skt: durabhisambhava): Name of a bodhisattva only mentioned in one other sūtra. (Original glossary entry: https://84000.co/glossary/entity-3079.html)\n\nSynonym: {mngon par 'byung dka'}
'byung gnas|<place> Ākara (Skt: ākara): A buddha realm. (Original glossary entry: https://84000.co/glossary/entity-14248.html)
'byung khungs kyi brgyan pa|<place> Adorned with Springs: An emanated mountain on the trunk of Airāvaṇa. (Original glossary entry: https://84000.co/glossary/entity-29828.html)
'byung med 'od|<person> Susambhavābha (Skt: susambhavābha): One of the tathāgatas attending the delivery of the MMK. (Original glossary entry: https://84000.co/glossary/entity-12333.html)
'byung med|<person> Nonoccurrence: Son of the buddha Pratibhānakūṭa. (Original glossary entry: https://84000.co/glossary/entity-24703.html)
'byung mo|<person> bhūtā, bhūtinī (Skt: bhūtā, bhūtī, bhūtinī): \n1) A female bhūta or any nonhuman female being; in some mantras it seems to be used as a proper name.\n2) Female bhūta.\n\n(Original glossary entry: https://84000.co/glossary/entity-13003.html)
'byung po 'dul ba'i rgyud|<text> The Bhūtaḍāmara Tantra (Skt: Bhūtaḍāmaratantram): Toh.747 (Read the text at: https://84000.co/translation/toh747#UT22084-095-002-1000)
'byung po 'dul ba|<person> Bhūtaḍāmara (Skt: bhūtaḍāmara): ‟Tamer of Spirits,” the titular deity of the Bhūtaḍāmara Tantra; a wrathful form of Vajrapāṇi. (Original glossary entry: https://84000.co/glossary/entity-13000.html)
'byung po chen po bzhi|<term> four great elements (Skt: caturmahābhūta): Earth, water, fire, and wind. Also called “four elements.” (Original glossary entry: https://84000.co/glossary/entity-34818.html)\n\nSynonyms: {'byung ba chen po bzhi}, {'byung chen bzhi}, {chen po bzhi}
'byung po ldan ma|<person> Bhūtavatī (Skt: bhūtavatī): One of the vidyārājñīs dwelling with Śākyamuni in the realm of the Pure Abode. (Original glossary entry: https://84000.co/glossary/entity-11226.html)
'byung po mthar byed ma|<person> Bhūtāntakarī (Skt: bhūtāntakarī): One of the vidyārājñīs dwelling with Śākyamuni in the realm of the Pure Abode. (Original glossary entry: https://84000.co/glossary/entity-11223.html)
'byung po mthar byed|<person> Bhūtāntakara (Skt: bhūtāntakara): One of the tathāgatas attending the delivery of the MMK. (Original glossary entry: https://84000.co/glossary/entity-11222.html)
'byung po thams cad 'khyil ma|<person> Sarvabhūtāvartā (Skt: sarvabhūtāvartā): One of the dhāraṇī goddesses present at the delivery of the MMK. (Original glossary entry: https://84000.co/glossary/entity-12123.html)
'byung po thams cad dbang du byed pa|<person> Sarvabhūtavaśaṅkarī (Skt: sarvabhūtavaśaṅkarī): One of the great dūtīs attending upon Lord Vajrapāṇi. (Original glossary entry: https://84000.co/glossary/entity-12124.html)
'byung po thams cad kyi tog ma|<person> Sarvabhūtaketu (Skt: sarvabhūtaketu): One of the dhāraṇī goddesses present at the delivery of the MMK. (Original glossary entry: https://84000.co/glossary/entity-12121.html)
'byung po thams cad pa|<person> Sarvabhūtika (Skt: sarvabhūtika): One of the rāśis. (Original glossary entry: https://84000.co/glossary/entity-12125.html)
'byung po thams cad yang dag par 'khrug par byed pa|<person> Sarvabhūtasaṃkṣayaka (Skt: sarvabhūtasaṃkṣayaka): Avidyārāja from the personal retinue of Vajrapāṇi. (Original glossary entry: https://84000.co/glossary/entity-12122.html)
'byung po'i bdag po|<person> Bhūteśvara (Skt: bhūteśvara): ‟Lord of Bhūtas,” one of the eight bhūta kings. (Original glossary entry: https://84000.co/glossary/entity-13001.html)\n\nSynonym: {'byung po'i dbang phyug}
'byung po'i dbang phyug ma|<person> Great queen of spirits (Skt: mahābhūteśvarī): An epithet of Caṇḍakātyāyanī. (Original glossary entry: https://84000.co/glossary/entity-13014.html)
'byung po'i dbang phyug|<person> Bhūteśvara (Skt: bhūteśvara): ‟Lord of Bhūtas,” one of the eight bhūta kings. (Original glossary entry: https://84000.co/glossary/entity-13001.html)\n\nSynonym: {'byung po'i bdag po}
'byung po'i gdong|<person> Bhūtamukha (Skt: bhūtamukha): A yakṣa general. (Original glossary entry: https://84000.co/glossary/entity-43108.html)
'byung po'i gdon|<term> bhūtagraha (Skt: bhūtagraha): A general term for classes of spirits and demonic beings who possess humans and cause illnesses. (Original glossary entry: https://84000.co/glossary/entity-9876.html)\n\nSynonym: {'byung pos zin}
'byung po'i khyim|<place> Domicile of Ghosts: Name of place in the Adumā region. (Original glossary entry: https://84000.co/glossary/entity-7974.html)
'byung pos zin|<term> possessed by a spirit (Skt: bhūtagraha, bhūtāveśa): This is likely an alternate Tibetan translation for the Sanskrit phrase*bhūtagraha, more commonly rendered in Tibetan as'byung po'i gdon. The phrase shares semantic resonances with the compoundbhūtagrahāviṣṭa/'byung po'i gdon gyis non paand the Sanskritbhūtāveśa, all of which refer to being possessed by a class of spirit (bhūta/'byung po). (Original glossary entry: https://84000.co/glossary/entity-9876.html)\n\nSynonym: {'byung po'i gdon}
'byung po|<person> Bhūta (a brahmin) (Skt: bhūta): The name of a certain brahmin who lived in Rājagṛha. Not to be confused with Bhūta, the name of a merchant and a dog, and a certain class of evil beings. (Original glossary entry: https://84000.co/glossary/entity-35255.html)
'byung po|<person> Bhūta (the merchant and the dog) (Skt: bhūta): The name of a certain householder's dog and the name given to the lost infant it carried home to its owner one night, which would one day be reunited with his birth mother. Also the name of a certain brahmin who lived in Rājagṛha, and the name of a certain class of evil beings. (Original glossary entry: https://84000.co/glossary/entity-48103.html)
'byung po|<term> bhūta, spirit (Skt: bhūta): This term in its broadest sense can refer to any being, whether human, animal, or nonhuman. However, it is often used to refer to a specific class of nonhuman beings, especially when bhūtas are mentioned alongside rākṣasas, piśācas, or pretas. In common with these other kinds of nonhumans, bhūtas are usually depicted with unattractive and misshapen bodies. Like several other classes of nonhuman beings, bhūtas take spontaneous birth. As their leader is traditionally regarded to be Rudra-Śiva (also known by the name Bhūta), with whom they haunt dangerous and wild places, bhūtas are especially prominent in Śaivism, where large sections of certain tantras concentrate on them. (Original glossary entry: https://84000.co/glossary/entity-1043.html)\n\nSynonyms: {b+hu ta}, {byung po}
'byung zhing 'jug|<term> outflow (Skt: sāśrava): A term for the mind's propensity to be diffused outward and to engage in saṃsāric phenomena. (Original glossary entry: https://84000.co/glossary/entity-28467.html)
'cha' ba mo|<person> Grasanī (Skt: grasanī): A great piśācī. (Original glossary entry: https://84000.co/glossary/entity-43181.html)
'chab pa|<term> hypocrisy, resentment (Skt: mrakṣa): One of twenty or twenty-four so-called secondary mental defilements/afflictions, it is the jealous disparagement of others' qualities. (Original glossary entry: https://84000.co/glossary/entity-379.html)
'chad mkhan|<person> Teacher: Son of the buddha Śāntagati. (Original glossary entry: https://84000.co/glossary/entity-26596.html)
'chag pa'i gnas|<term> meditation walkway (Skt: caṃkrama): This is a straight walkway used for walking meditation, usually around forty feet long and often raised above the level of the ground. Monks walk up and down the length of it. (Original glossary entry: https://84000.co/glossary/entity-15540.html)\n\nSynonyms: {'chag pa}, {'chag sa}
'chag pa|<term> meditation walkway (Skt: caṃkrama): This is a straight walkway used for walking meditation, usually around forty feet long and often raised above the level of the ground. Monks walk up and down the length of it. (Original glossary entry: https://84000.co/glossary/entity-15540.html)\n\nSynonyms: {'chag pa'i gnas}, {'chag sa}
